category_name,product_name,unit_price,quantity,ortalama_birim_fiyatı,ortalama_fiyata_gore_durumu,order_id
Seafood,Nord-Ost Matjeshering,25.89,20,25.89,Ortalamadan Az,10560
Seafood,Nord-Ost Matjeshering,25.89,20,25.89,Ortalamadan Az,10834
Seafood,Nord-Ost Matjeshering,25.89,25,25.89,Ortalamadan Az,10802
Seafood,Nord-Ost Matjeshering,25.89,28,20.7,Ortalamadan Fazla,10461
Seafood,Nord-Ost Matjeshering,25.89,30,25.89,Ortalamadan Az,10650
Seafood,Nord-Ost Matjeshering,25.89,30,25.89,Ortalamadan Az,10751
Seafood,Nord-Ost Matjeshering,25.89,30,25.89,Ortalamadan Az,10957
Seafood,Nord-Ost Matjeshering,25.89,35,20.7,Ortalamadan Fazla,10327
Seafood,Nord-Ost Matjeshering,25.89,35,25.89,Ortalamadan Az,10893
Seafood,Nord-Ost Matjeshering,25.89,36,25.89,Ortalamadan Az,10897
Seafood,Nord-Ost Matjeshering,25.89,40,25.89,Ortalamadan Az,10866
Seafood,Nord-Ost Matjeshering,25.89,60,20.7,Ortalamadan Fazla,10263
Seafood,Röd Kaviar,15,2,15,Ortalamaya Eşit,11077
Seafood,Röd Kaviar,15,3,15,Ortalamaya Eşit,10558
Seafood,Röd Kaviar,15,9,15,Ortalamaya Eşit,10537
Seafood,Röd Kaviar,15,10,15,Ortalamaya Eşit,10881
Seafood,Röd Kaviar,15,15,15,Ortalamaya Eşit,10693
Seafood,Röd Kaviar,15,15,15,Ortalamaya Eşit,10751
Seafood,Röd Kaviar,15,20,12,Ortalamadan Fazla,10420
Seafood,Röd Kaviar,15,20,12,Ortalamadan Fazla,10488
Seafood,Röd Kaviar,15,24,15,Ortalamaya Eşit,10533
Seafood,Röd Kaviar,15,25,12,Ortalamadan Fazla,10278
Seafood,Röd Kaviar,15,30,15,Ortalamaya Eşit,10600
Seafood,Röd Kaviar,15,35,15,Ortalamaya Eşit,10627
Seafood,Röd Kaviar,15,35,15,Ortalamaya Eşit,10703
Seafood,Röd Kaviar,15,50,15,Ortalamaya Eşit,10670
Seafood,Rogede sild,9.5,4,9.5,Ortalamaya Eşit,10753
Seafood,Rogede sild,9.5,15,7.6,Ortalamadan Fazla,10388
Seafood,Rogede sild,9.5,15,9.5,Ortalamaya Eşit,10896
Seafood,Rogede sild,9.5,20,9.5,Ortalamaya Eşit,10638
Seafood,Rogede sild,9.5,20,9.5,Ortalamaya Eşit,11013
Seafood,Rogede sild,9.5,21,9.5,Ortalamaya Eşit,10502
Seafood,Rogede sild,9.5,27,9.5,Ortalamaya Eşit,10776
Seafood,Rogede sild,9.5,30,7.6,Ortalamadan Fazla,10465
Seafood,Rogede sild,9.5,30,9.5,Ortalamaya Eşit,10954
Seafood,Rogede sild,9.5,36,9.5,Ortalamaya Eşit,10847
Seafood,Rogede sild,9.5,40,9.5,Ortalamaya Eşit,10740
Seafood,Rogede sild,9.5,40,9.5,Ortalamaya Eşit,10750
Seafood,Rogede sild,9.5,100,9.5,Ortalamaya Eşit,10549
Seafood,Rogede sild,9.5,110,9.5,Ortalamaya Eşit,10713
Seafood,Spegesild,12,2,9.6,Ortalamadan Fazla,10417
Seafood,Spegesild,12,2,12,Ortalamaya Eşit,10643
Seafood,Spegesild,12,3,12,Ortalamaya Eşit,11019
Seafood,Spegesild,12,3,12,Ortalamaya Eşit,11077
Seafood,Spegesild,12,5,9.6,Ortalamadan Fazla,10436
Seafood,Spegesild,12,5,9.6,Ortalamadan Fazla,10466
Seafood,Spegesild,12,9,12,Ortalamaya Eşit,10512
Seafood,Spegesild,12,9,12,Ortalamaya Eşit,10969
Seafood,Spegesild,12,10,9.6,Ortalamadan Fazla,10454
Seafood,Spegesild,12,15,9.6,Ortalamadan Fazla,10287
Seafood,Spegesild,12,15,12,Ortalamaya Eşit,10943
Seafood,Spegesild,12,18,12,Ortalamaya Eşit,10696
Seafood,Spegesild,12,20,9.6,Ortalamadan Fazla,10428
Seafood,Spegesild,12,20,9.6,Ortalamadan Fazla,10459
Seafood,Spegesild,12,20,12,Ortalamaya Eşit,10997
Seafood,Spegesild,12,21,12,Ortalamaya Eşit,10644
Seafood,Spegesild,12,21,12,Ortalamaya Eşit,10876
Seafood,Spegesild,12,24,12,Ortalamaya Eşit,10713
Seafood,Spegesild,12,25,12,Ortalamaya Eşit,11001
Seafood,Spegesild,12,28,9.6,Ortalamadan Fazla,10395
Seafood,Spegesild,12,28,12,Ortalamaya Eşit,10743
Seafood,Spegesild,12,30,9.6,Ortalamadan Fazla,10324
Seafood,Spegesild,12,30,12,Ortalamaya Eşit,11075
Seafood,Spegesild,12,35,12,Ortalamaya Eşit,10813
Seafood,Spegesild,12,45,9.6,Ortalamadan Fazla,10390
Seafood,Spegesild,12,45,12,Ortalamaya Eşit,10657
Seafood,Spegesild,12,60,12,Ortalamaya Eşit,10670
